Target Champ,Enemy 1,Enemy 2,Enemy 3,Enemy 4,Enemy 5,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Player puuid,Match ID,Date added,Patch
Sett,DrMundo,Nocturne,Azir,Zeri,Pyke,6631,3053,3047,3123,3153,0,OiI9Rw7u_SXAEN7PCu13IteFrVB_vgWZqmQMh7zXrxviEF54fuK2EnIiv4lbaRdO4Ji8_rXqMRxAjw,EUW1_5682016523,05/02/2022,12.2
Sett,Fiora,JarvanIV,Anivia,Zeri,Yuumi,6630,3053,3211,3047,3153,3067,OiI9Rw7u_SXAEN7PCu13IteFrVB_vgWZqmQMh7zXrxviEF54fuK2EnIiv4lbaRdO4Ji8_rXqMRxAjw,EUW1_5681321096,05/02/2022,12.2
Sett,Tryndamere,Viego,Lux,Jinx,Morgana,6631,3053,3123,3047,3211,3742,OiI9Rw7u_SXAEN7PCu13IteFrVB_vgWZqmQMh7zXrxviEF54fuK2EnIiv4lbaRdO4Ji8_rXqMRxAjw,EUW1_5681226339,05/02/2022,12.2
Sett,Fiora,Diana,Lucian,Seraphine,Janna,6630,3153,3111,3053,3211,3123,OiI9Rw7u_SXAEN7PCu13IteFrVB_vgWZqmQMh7zXrxviEF54fuK2EnIiv4lbaRdO4Ji8_rXqMRxAjw,EUW1_5680988731,05/02/2022,12.2
Sett,Darius,Nunu,Akshan,Ezreal,Neeko,6631,3123,3047,3053,1037,0,OiI9Rw7u_SXAEN7PCu13IteFrVB_vgWZqmQMh7zXrxviEF54fuK2EnIiv4lbaRdO4Ji8_rXqMRxAjw,EUW1_5681016795,05/02/2022,12.2
Sett,Gwen,XinZhao,Kassadin,Jinx,Morgana,6631,0,1001,0,3123,1055,OiI9Rw7u_SXAEN7PCu13IteFrVB_vgWZqmQMh7zXrxviEF54fuK2EnIiv4lbaRdO4Ji8_rXqMRxAjw,EUW1_5681075390,05/02/2022,12.2
Sett,Singed,Viego,Katarina,Jhin,Brand,6631,3153,1037,3111,3053,0,OiI9Rw7u_SXAEN7PCu13IteFrVB_vgWZqmQMh7zXrxviEF54fuK2EnIiv4lbaRdO4Ji8_rXqMRxAjw,EUW1_5680991008,05/02/2022,12.2
Sett,Gangplank,Khazix,Akali,Jhin,Karma,6631,2031,1053,1042,3047,1054,OiI9Rw7u_SXAEN7PCu13IteFrVB_vgWZqmQMh7zXrxviEF54fuK2EnIiv4lbaRdO4Ji8_rXqMRxAjw,EUW1_5678555289,05/02/2022,12.1
Sett,Kayle,Vi,Leblanc,Vayne,Senna,3053,6631,3067,3047,1055,1011,OiI9Rw7u_SXAEN7PCu13IteFrVB_vgWZqmQMh7zXrxviEF54fuK2EnIiv4lbaRdO4Ji8_rXqMRxAjw,EUW1_5678012754,05/02/2022,12.1
Sett,Mordekaiser,Nunu,Ahri,KogMaw,Lulu,6333,3053,6630,3111,1033,1028,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5708210638,05/02/2022,12.3
Sett,MonkeyKing,Evelynn,Qiyana,Caitlyn,Yuumi,1055,3133,6029,1028,0,3047,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5708165679,05/02/2022,12.3
Sett,Camille,Hecarim,Yasuo,Jhin,Nautilus,3047,6630,3153,3075,6333,1028,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5707870897,05/02/2022,12.3
Sett,Yone,Volibear,Cassiopeia,Vayne,Senna,3053,3047,6630,6333,3066,0,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5707640552,05/02/2022,12.3
Sett,Jax,RekSai,Fizz,Ezreal,Yuumi,6333,3047,6630,3075,3053,1028,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5702546277,05/02/2022,12.2
Sett,Fiora,Diana,Lissandra,Zeri,Lulu,3075,3053,6630,3111,4401,1036,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5702454506,05/02/2022,12.2
Sett,Trundle,Gwen,Yasuo,Jhin,Rakan,3053,6333,6630,1055,1029,1001,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5702312541,05/02/2022,12.2
Sett,Darius,Khazix,Veigar,Caitlyn,Senna,3053,3076,6630,3047,4401,1028,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5698853517,05/02/2022,12.2
Sett,Akali,XinZhao,Velkoz,Ezreal,Sona,3053,3076,6630,4401,3009,1011,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5698766105,05/02/2022,12.2
Sett,Jax,Sejuani,Fizz,Ezreal,Zilean,0,6630,3053,0,3111,1011,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5698293996,05/02/2022,12.2
Sett,Jayce,Zed,Corki,Caitlyn,Nami,3053,3075,6630,1028,0,3047,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5694777614,05/02/2022,12.2
Sett,Gwen,Khazix,Taliyah,Jhin,Janna,1028,3047,6630,3076,3044,0,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5694691377,05/02/2022,12.2
Sett,Camille,Elise,Ekko,Senna,Janna,1055,1028,3153,1001,6029,0,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5694488790,05/02/2022,12.2
Sett,Gragas,Viego,Sylas,Tristana,Bard,1055,3047,6630,3053,3075,0,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5694551567,05/02/2022,12.2
Sett,Jayce,Diana,TwistedFate,Zeri,Bard,3047,3053,6630,0,0,0,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5694416076,05/02/2022,12.2
Sett,Azir,Ekko,Evelynn,Twitch,Morgana,6333,6630,3748,3047,4401,3053,4OS-XixMcjV3Fl2Zonl3B-xeLwnvZV-6dh2RmTcH4BPzrxWm0fS8EsvtK5XBwl-V8tNjsTZi4K2rPQ,EUW1_5693800550,05/02/2022,12.2
Sett,Malphite,Khazix,Ahri,Kaisa,Alistar,6630,3153,3047,3053,3748,3066,s8060YkNMWfR9efS2f-81zmSXy5ntiiz6RTQ-XI6XAze6_E2UMjH8GM8Z6fZVxHgO_ypYPG7LfmY4w,EUW1_5709410289,05/02/2022,12.3
Sett,Gwen,JarvanIV,Anivia,Jhin,Janna,6630,3153,3111,1055,3044,1028,s8060YkNMWfR9efS2f-81zmSXy5ntiiz6RTQ-XI6XAze6_E2UMjH8GM8Z6fZVxHgO_ypYPG7LfmY4w,EUW1_5709462364,05/02/2022,12.3
Sett,Gwen,Poppy,Singed,Draven,Pyke,2031,3153,3067,3111,1055,3133,s8060YkNMWfR9efS2f-81zmSXy5ntiiz6RTQ-XI6XAze6_E2UMjH8GM8Z6fZVxHgO_ypYPG7LfmY4w,EUW1_5709337977,05/02/2022,12.3
Sett,Ornn,Kayn,Veigar,Lucian,Nami,6630,3153,3047,1028,3053,0,s8060YkNMWfR9efS2f-81zmSXy5ntiiz6RTQ-XI6XAze6_E2UMjH8GM8Z6fZVxHgO_ypYPG7LfmY4w,EUW1_5709009333,05/02/2022,12.3
Sett,Irelia,Ekko,Yone,Lucian,Lux,6630,3053,1011,3153,3077,3047,s8060YkNMWfR9efS2f-81zmSXy5ntiiz6RTQ-XI6XAze6_E2UMjH8GM8Z6fZVxHgO_ypYPG7LfmY4w,EUW1_5706085592,05/02/2022,12.2
Sett,Fiora,Diana,Yasuo,Zeri,Yuumi,6630,3153,3076,3047,3053,0,s8060YkNMWfR9efS2f-81zmSXy5ntiiz6RTQ-XI6XAze6_E2UMjH8GM8Z6fZVxHgO_ypYPG7LfmY4w,EUW1_5705897657,05/02/2022,12.2
Sett,Camille,Khazix,Kayle,Zeri,Blitzcrank,6630,2031,1055,3047,0,0,s8060YkNMWfR9efS2f-81zmSXy5ntiiz6RTQ-XI6XAze6_E2UMjH8GM8Z6fZVxHgO_ypYPG7LfmY4w,EUW1_5702987933,05/02/2022,12.2
Sett,Riven,Evelynn,Vladimir,Jinx,Blitzcrank,6630,3044,3047,3153,1037,0,s8060YkNMWfR9efS2f-81zmSXy5ntiiz6RTQ-XI6XAze6_E2UMjH8GM8Z6fZVxHgO_ypYPG7LfmY4w,EUW1_5702996373,05/02/2022,12.2
Sett,Zed,Lillia,Irelia,Zeri,Nautilus,3153,3078,3123,1055,3047,1028,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5712415489,05/02/2022,12.3
Sett,Kayle,Gwen,Qiyana,Jinx,Karma,1055,3078,3153,3009,3066,1028,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5712087490,05/02/2022,12.3
Sett,Riven,Rengar,Viktor,Draven,Thresh,1054,6631,3153,1028,0,3047,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5712005713,05/02/2022,12.3
Sett,Volibear,Nocturne,Leblanc,Jinx,Lulu,3133,6630,1029,3047,1055,1037,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5711864785,05/02/2022,12.3
Sett,Aatrox,Gwen,Zyra,Jinx,Lulu,1054,2031,6630,3047,1036,0,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5710728160,05/02/2022,12.3
Sett,Volibear,Khazix,Veigar,Kaisa,Rakan,6609,6630,3748,1055,3047,1011,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5710599218,05/02/2022,12.3
Sett,Jayce,Sejuani,Yasuo,Veigar,Pyke,1054,6630,3044,3047,0,0,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5710535815,05/02/2022,12.3
Sett,Gnar,Orianna,Kayn,Vayne,Bard,1054,6630,3047,3077,1011,1028,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5706694178,05/02/2022,12.2
Sett,Zilean,Viego,Draven,Karthus,Lux,2055,6630,2420,4401,3075,3047,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5706428926,05/02/2022,12.2
Sett,Gangplank,Viego,Corki,Aphelios,Taric,1054,6630,2031,3133,3047,1029,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5706004689,05/02/2022,12.2
Sett,Riven,Hecarim,Vex,Lucian,Blitzcrank,1055,6630,3047,6333,1011,3077,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5705886300,05/02/2022,12.2
Sett,Singed,Trundle,Viktor,Karthus,Nautilus,8001,6630,4401,3153,1033,3111,rxlKYDZniJLh_X4euPPy69605qrGsuLi187l-KHbbie3eM-vAi1YEzwauiUaU9v6OqVIuxRxgCzWKw,EUW1_5704828955,05/02/2022,12.2
Sett,Riven,Rengar,Kassadin,Yasuo,Nautilus,1055,2031,3047,3153,1028,1037,wmu-BEDCjapOCnsKmO052UHv6B0aJRaoXbkAMObYH8bM9CP7Oda_n42_ajxiPOIW2Z5mn1tRSsrpZA,EUW1_5713290616,05/02/2022,12.3
Sett,DrMundo,Viego,Ahri,Zeri,Nautilus,6630,3111,3065,3076,1037,1031,wmu-BEDCjapOCnsKmO052UHv6B0aJRaoXbkAMObYH8bM9CP7Oda_n42_ajxiPOIW2Z5mn1tRSsrpZA,EUW1_5711496369,05/02/2022,12.3
Sett,Tryndamere,Skarner,Zed,Tristana,Zilean,6630,2055,3047,6333,3075,1028,wmu-BEDCjapOCnsKmO052UHv6B0aJRaoXbkAMObYH8bM9CP7Oda_n42_ajxiPOIW2Z5mn1tRSsrpZA,EUW1_5711363293,05/02/2022,12.3
Sett,Kennen,Karthus,Lucian,Jinx,Galio,6630,3053,3075,3065,3742,3748,wmu-BEDCjapOCnsKmO052UHv6B0aJRaoXbkAMObYH8bM9CP7Oda_n42_ajxiPOIW2Z5mn1tRSsrpZA,EUW1_5710617533,05/02/2022,12.3
Sett,Camille,Ezreal,Janna,Nunu,Lux,1055,3153,3047,3078,0,2138,wmu-BEDCjapOCnsKmO052UHv6B0aJRaoXbkAMObYH8bM9CP7Oda_n42_ajxiPOIW2Z5mn1tRSsrpZA,EUW1_5710354965,05/02/2022,12.3
Sett,Garen,Volibear,Ahri,Zeri,Seraphine,3211,3078,2055,3047,3153,1028,wmu-BEDCjapOCnsKmO052UHv6B0aJRaoXbkAMObYH8bM9CP7Oda_n42_ajxiPOIW2Z5mn1tRSsrpZA,EUW1_5710221673,05/02/2022,12.3
Sett,Camille,Irelia,MasterYi,Zeri,Xerath,6630,3053,3143,3047,3153,2421,wmu-BEDCjapOCnsKmO052UHv6B0aJRaoXbkAMObYH8bM9CP7Oda_n42_ajxiPOIW2Z5mn1tRSsrpZA,EUW1_5709090730,05/02/2022,12.3
Sett,Irelia,Graves,Leblanc,Janna,Seraphine,3078,3053,3111,3153,3123,0,wmu-BEDCjapOCnsKmO052UHv6B0aJRaoXbkAMObYH8bM9CP7Oda_n42_ajxiPOIW2Z5mn1tRSsrpZA,EUW1_5706359694,05/02/2022,12.2
Sett,Renekton,XinZhao,Cassiopeia,Zeri,Janna,6630,2031,1037,3075,3047,2055,wmu-BEDCjapOCnsKmO052UHv6B0aJRaoXbkAMObYH8bM9CP7Oda_n42_ajxiPOIW2Z5mn1tRSsrpZA,EUW1_5705303858,05/02/2022,12.2
Sett,Camille,Shaco,Xerath,Caitlyn,Ahri,1055,3748,6630,3047,3053,0,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5708469869,05/02/2022,12.3
Sett,Illaoi,Nunu,Irelia,Jhin,Leblanc,1055,3153,6630,3044,3047,1028,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5707867535,05/02/2022,12.3
Sett,Rammus,Hecarim,Graves,Kaisa,Rakan,3066,3181,6630,3047,3053,3748,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5702629657,05/02/2022,12.2
Sett,Aatrox,Rengar,Zoe,Ashe,Seraphine,1055,3044,6630,3076,3047,1037,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5702604743,05/02/2022,12.2
Sett,Vladimir,LeeSin,Tristana,Senna,Alistar,1054,3047,6630,3053,3748,1028,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5701708726,05/02/2022,12.2
Sett,Renekton,Trundle,Vex,Jinx,Rell,1011,3053,6630,3047,3076,3748,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5701551805,05/02/2022,12.2
Sett,Renekton,MasterYi,Orianna,Ezreal,Rakan,1055,1037,6630,3076,3044,3047,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5701484541,05/02/2022,12.2
Sett,Renekton,Kayn,Zilean,Zeri,Thresh,1055,2031,6630,3047,1036,1029,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5701260175,05/02/2022,12.2
Sett,Gwen,Kayn,Xerath,Varus,Senna,1055,3111,6630,3044,1028,0,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5695295658,05/02/2022,12.2
Sett,Jax,Kayn,Ahri,Draven,Nami,1055,3047,6630,3076,0,0,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5695170698,05/02/2022,12.2
Sett,Singed,Kindred,Fizz,TahmKench,Blitzcrank,1055,3111,6630,3053,1011,1028,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5693827575,05/02/2022,12.2
Sett,JarvanIV,Shaco,Renekton,Aphelios,Karma,3075,3047,6630,3066,3748,3053,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5693814422,05/02/2022,12.2
Sett,Aatrox,XinZhao,Viktor,Ziggs,Nami,3748,3111,6630,2055,3076,3053,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5693740453,05/02/2022,12.2
Sett,Riven,Kayn,Orianna,Ashe,Senna,3742,3047,6630,3133,3748,3053,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5693667969,05/02/2022,12.2
Sett,Gwen,Diana,LeeSin,Senna,TahmKench,1055,3153,6630,3111,3053,1011,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5693591171,05/02/2022,12.2
Sett,Jax,Karthus,Corki,Tristana,Rakan,1055,2031,6630,3047,3044,1028,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5692989513,05/02/2022,12.2
Sett,Gnar,Viego,Leblanc,Jinx,Sona,1054,3047,6630,0,3053,0,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5693041617,05/02/2022,12.2
Sett,Garen,Viego,Zoe,Vayne,Yuumi,1055,3053,6630,0,3047,0,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5692906466,05/02/2022,12.2
Sett,Graves,JarvanIV,TwistedFate,Kaisa,Lulu,3077,1011,6630,3047,1029,3053,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5692790041,05/02/2022,12.2
Sett,Poppy,Volibear,Velkoz,Senna,Karma,1054,3053,6630,3748,3066,3111,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5692686401,05/02/2022,12.2
Sett,Rengar,Shaco,Lissandra,Aphelios,Senna,1055,3047,6630,3077,3053,1028,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5692720867,05/02/2022,12.2
Sett,Aatrox,Kayn,Lissandra,Kaisa,Lulu,1011,3047,6630,3077,3053,6609,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5692533504,05/02/2022,12.2
Sett,Riven,LeeSin,Vex,Ezreal,Leona,1055,3047,6630,3053,3748,3742,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5691672751,05/02/2022,12.2
Sett,Fiora,Khazix,Veigar,Jinx,Janna,1055,3047,6630,3053,3077,1011,yPCGmWzv4QHFma5063cEoJ-qEIYqalmdwbvJkVQKv_9um7A87TDih5yizCrAaV_LhLR6yaKPhpTOkw,EUW1_5681857604,05/02/2022,12.2
Sett,Soraka,LeeSin,Veigar,Vayne,Shaco,6630,3047,2031,6609,3044,1054,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5712092975,05/02/2022,12.3
Sett,Cassiopeia,Khazix,Akali,Jhin,Yuumi,6630,2031,2055,3155,1054,3111,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5711763484,05/02/2022,12.3
Sett,Irelia,Zac,Malzahar,Jhin,Karma,6630,3047,3153,1083,0,1055,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5711668994,05/02/2022,12.3
Sett,Aatrox,Gwen,Ahri,Jinx,Janna,6630,3047,1057,1036,3075,3066,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5710671936,05/02/2022,12.3
Sett,Darius,Rumble,Yasuo,Caitlyn,Karma,1031,6664,3066,3153,3047,1028,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5710493087,05/02/2022,12.3
Sett,Gwen,Viego,Velkoz,Ezreal,Zilean,6630,6333,1011,4401,3053,3111,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5710120542,05/02/2022,12.3
Sett,Fiora,Graves,Ahri,Ezreal,Janna,6630,3076,1028,3047,1011,3153,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5709451393,05/02/2022,12.3
Sett,Volibear,Graves,Veigar,Ezreal,Karma,6630,1057,3047,6333,3066,1055,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5709347058,05/02/2022,12.3
Sett,Fiora,Viktor,XinZhao,Ezreal,Bard,6029,3153,1036,1055,3047,3067,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5708743722,05/02/2022,12.3
Sett,Gwen,Viktor,Shaco,Xayah,Rakan,6630,2420,2055,6333,3053,3111,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5708599556,05/02/2022,12.3
Sett,Qiyana,Hecarim,Sylas,Karthus,Sona,6630,3053,3075,4401,3047,1055,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5708127593,05/02/2022,12.3
Sett,Quinn,Rengar,Veigar,Zeri,Lulu,6664,3748,2421,3047,3082,3067,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5708056072,05/02/2022,12.3
Sett,Gangplank,Diana,Yasuo,Jhin,Rakan,6630,8001,3076,3047,1011,1054,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5707716920,05/02/2022,12.3
Sett,Volibear,LeeSin,Caitlyn,Vex,Lux,6630,3053,1011,3076,3047,0,rD-eoyWF_OebyyQkMXwVXChMRgrxeSmORAYW-6va3Pnjk_-wZ3xX0sqi0E2bbTLH-F6v4krxt_mXIA,EUW1_5706350621,05/02/2022,12.2
Sett,AurelionSol,DrMundo,TwistedFate,Lillia,Ezreal,6630,3748,3083,3111,3053,1028,VndZINq_bMxr3Z77BBX66OwppQCb5RVCIXb-UVEOHH9-QKpxUflE7boxYx2FG7HA-d_wIV5Sn3xz9g,EUW1_5712351219,05/02/2022,12.3
Sett,Urgot,LeeSin,Leblanc,Ezreal,Brand,3153,3047,3078,6333,3067,3133,VndZINq_bMxr3Z77BBX66OwppQCb5RVCIXb-UVEOHH9-QKpxUflE7boxYx2FG7HA-d_wIV5Sn3xz9g,EUW1_5711925515,05/02/2022,12.3
Sett,Viego,XinZhao,Corki,Yasuo,MissFortune,6630,0,1055,0,3047,3153,VndZINq_bMxr3Z77BBX66OwppQCb5RVCIXb-UVEOHH9-QKpxUflE7boxYx2FG7HA-d_wIV5Sn3xz9g,EUW1_5711625690,05/02/2022,12.3
Sett,Lux,Kayn,Viktor,Renekton,Caitlyn,6693,6695,3047,6333,3053,3071,VndZINq_bMxr3Z77BBX66OwppQCb5RVCIXb-UVEOHH9-QKpxUflE7boxYx2FG7HA-d_wIV5Sn3xz9g,EUW1_5710422004,05/02/2022,12.3
Sett,Gangplank,Shaco,Kassadin,Jinx,Lulu,1054,6631,3053,3047,3077,0,VndZINq_bMxr3Z77BBX66OwppQCb5RVCIXb-UVEOHH9-QKpxUflE7boxYx2FG7HA-d_wIV5Sn3xz9g,EUW1_5710293015,05/02/2022,12.3
